SERA,1.81603958312,PMC-SIERRA DEAD - DELIST.19/01/16,Semiconductors,
RJRW,8.66005857113,REYNOLDS AMERICAN DEAD - DELIST.25/07/17,Tobacco,
MHSI,5.75083939289,MEDCO HEALTH SLTN. DEAD - T/OVER 02/04/12,Healthcare Providers,

18/02/2004
Trade,True,
Portfolio Value,254008.0642,
Liquidity,17.1789,
POSentered::,0,0
Posrebal::,5,38961.8554
OutOfQuint::,2,21721.14
Below100MA::,1,12210.64
Negrebal::,1,5046.0
ASH,1.78630757818,ASHLAND GLOBAL HDG.,Specialty Chemicals,
F,4.46415748087,FORD MOTOR,Automobiles,
HUM,4.08457110709,HUMANA,Healthcare Providers,
LPX,7.04393384374,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.4655995902,NORDSTROM,Apparel Retailers,
PD,3.79178512711,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,8.69621996828,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXT,5.8061522757,TEXTRON,Aerospace,
X,3.1260936636,UNITED STATES STEEL,Iron & Steel,
ALS1,3.20383528989,ALLEGHENY TECHS.,Iron & Steel,
LU,3.49466463908,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
CAL1,5.56607525219,NEXTEL COMMS.'A' DEAD - ACQD.BY 904864,Mobile Telecom.,
AESC,0.00364161666644,AES,Con. Electricity,
SEBL,4.3523736283,SIEBEL SYS. DEAD - MERGER W/719618,Software,
APCC,2.47325612271,AMER.POWER CONV. DEAD - MERGER.15/02/07,Computer Hardware,
SANM,2.2239451404,SANMINA,Electrical Equipment,
VC1,3.89556923366,VISTEON DEAD - DELIST.04/10/10,Auto Parts,
BRCM,4.44698086085,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
FRX,5.29798533853,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
SMBL,4.3118709772,SYMBOL TECHS. DEAD - DELIST.19/01/07,Electronic Equipment,
SERA,1.82545385502,PMC-SIERRA DEAD - DELIST.19/01/16,Semiconductors,
RJRW,12.632764279,REYNOLDS AMERICAN DEAD - DELIST.25/07/17,Tobacco,

25/02/2004
Trade,True,
Portfolio Value,248650.7865,
Liquidity,6.21570000002,
POSentered::,4,31121.0832
Posrebal::,0,0
OutOfQuint::,3,20346.04
Below100MA::,1,10764.08
Negrebal::,0,0
ASH,1.89491562296,ASHLAND GLOBAL HDG.,Specialty Chemicals,
LPX,7.25193764871,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.33940167931,NORDSTROM,Apparel Retailers,
PD,3.96382418038,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,9.35534543342,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXT,5.79772346708,TEXTRON,Aerospace,
X,3.06368224578,UNITED STATES STEEL,Iron & Steel,
SUNW,3.68960827719,SUN MICROSYSTEMS DEAD - ACQD.BY 719618,Computer Hardware,
ALS1,3.1682988463,ALLEGHENY TECHS.,Iron & Steel,
LU,3.28372578866,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
CAL1,5.24891965303,NEXTEL COMMS.'A' DEAD - ACQD.BY 904864,Mobile Telecom.,
BMCS,0.0080434091046,BMC SOFTWARE DEAD - DELIST.11/09/13,Software,
XLNX,3.10716893711,XILINX,Semiconductors,
AT1,5.71115957439,AGILENT TECHS.,Electronic Equipment,
APCC,2.25416137986,AMER.POWER CONV. DEAD - MERGER.15/02/07,Computer Hardware,
SANM,2.10632754222,SANMINA,Electrical Equipment,
VC1,3.58049138928,VISTEON DEAD - DELIST.04/10/10,Auto Parts,
BRCM,4.34541959512,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
FRX,5.25267994678,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
SMBL,4.42103568412,SYMBOL TECHS. DEAD - DELIST.19/01/07,Electronic Equipment,
SERA,1.70661032677,PMC-SIERRA DEAD - DELIST.19/01/16,Semiconductors,
RJRW,13.4470196015,REYNOLDS AMERICAN DEAD - DELIST.25/07/17,Tobacco,

3/03/2004
Trade,True,
Portfolio Value,252121.4651,
Liquidity,0.340500000017,
POSentered::,3,23503.3252
Posrebal::,1,4061.4
OutOfQuint::,2,18866.65
Below100MA::,1,8692.2
Negrebal::,0,0
ASH,1.94312983151,ASHLAND GLOBAL HDG.,Specialty Chemicals,
LPX,7.23676581554,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.31978135724,NORDSTROM,Apparel Retailers,
PD,3.93524605137,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,9.56800722637,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
XRX,3.28492458852,XEROX,Business Support Svs.,
X,3.39930596413,UNITED STATES STEEL,Iron & Steel,
SUNW,3.41549657289,SUN MICROSYSTEMS DEAD - ACQD.BY 719618,Computer Hardware,
ALS1,3.30257481119,ALLEGHENY TECHS.,Iron & Steel,
LU,4.90430277132,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
CAL1,5.17666355573,NEXTEL COMMS.'A' DEAD - ACQD.BY 904864,Mobile Telecom.,
BMCS,0.00767090576454,BMC SOFTWARE DEAD - DELIST.11/09/13,Software,
CPWR,0.0154687344786,COMPUWARE DEAD - DELIST.16/12/14,Software,
XLNX,2.98345085255,XILINX,Semiconductors,
RIG,6.02182967403,TRANSOCEAN,Oil Equip. & Services,
AT1,5.12008447788,AGILENT TECHS.,Electronic Equipment,
APCC,2.232019395,AMER.POWER CONV. DEAD - MERGER.15/02/07,Computer Hardware,
SANM,2.10731759705,SANMINA,Electrical Equipment,
BRCM,4.35365152096,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
FRX,5.2533845124,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
SMBL,4.81196632551,SYMBOL TECHS. DEAD - DELIST.19/01/07,Electronic Equipment,
RJRW,13.6068224046,REYNOLDS AMERICAN DEAD - DELIST.25/07/17,Tobacco,

10/03/2004
Trade,True,
Portfolio Value,235815.2511,
Liquidity,13.7607,
POSentered::,4,49632.4998
Posrebal::,0,0
OutOfQuint::,2,22711.08
Below100MA::,5,26934.84
Negrebal::,0,0
ASH,2.02256663967,ASHLAND GLOBAL HDG.,Specialty Chemicals,
LPX,7.17225875812,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.55293388232,NORDSTROM,Apparel Retailers,
PD,3.90867849174,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,10.1453743506,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
XRX,3.19906569436,XEROX,Business Support Svs.,
X,3.28104733002,UNITED STATES STEEL,Iron & Steel,
LTR,10.8192365341,LOEWS,Prop. & Casualty Ins.,
MTG1,5.65883247065,MGIC INVESTMENT,Mortgage Finance,
ALS1,3.11748284545,ALLEGHENY TECHS.,Iron & Steel,
LU,4.88138063433,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.55399087714,PTC,Software,
CPWR,0.0155206246539,COMPUWARE DEAD - DELIST.16/12/14,Software,
XLNX,2.97283571241,XILINX,Semiconductors,
RIG,6.20758680014,TRANSOCEAN,Oil Equip. & Services,
AT1,5.08576470099,AGILENT TECHS.,Electronic Equipment,
UNPH,2.01513684032,VIAVI SOLUTIONS,Telecom. Equipment,
FRX,5.55584930953,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
RJRW,13.8286221302,REYNOLDS AMERICAN DEAD - DELIST.25/07/17,Tobacco,

17/03/2004
Trade,True,
Portfolio Value,241165.5049,
Liquidity,9.60400000002,
POSentered::,2,5933
Posrebal::,2,13466.9394
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,6,19395.7827
ASH,1.92480670149,ASHLAND GLOBAL HDG.,Specialty Chemicals,
LPX,7.32443058443,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.29252303612,NORDSTROM,Apparel Retailers,
PD,3.34044456455,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SLB,2.45474575746,SCHLUMBERGER,Oil Equip. & Services,
SUN,7.31696683044,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
XRX,3.18211313147,XEROX,Business Support Svs.,
X,3.18076584094,UNITED STATES STEEL,Iron & Steel,
LTR,10.8099331249,LOEWS,Prop. & Casualty Ins.,
MTG1,5.30075808532,MGIC INVESTMENT,Mortgage Finance,
ALS1,2.39026721603,ALLEGHENY TECHS.,Iron & Steel,
LU,4.06704930876,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.60638435941,PTC,Software,
CPWR,3.78115021208,COMPUWARE DEAD - DELIST.16/12/14,Software,
XLNX,2.96181661758,XILINX,Semiconductors,
RIG,5.06670500206,TRANSOCEAN,Oil Equip. & Services,
AT1,4.26126945653,AGILENT TECHS.,Electronic Equipment,
UNPH,3.83919972462,VIAVI SOLUTIONS,Telecom. Equipment,
PWER,0.00539048899443,POWER-ONE DEAD - ACQD.BY 922924,Electrical Equipment,
FRX,5.29534686368,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
RJRW,13.5939507657,REYNOLDS AMERICAN DEAD - DELIST.25/07/17,Tobacco,

24/03/2004
Trade,True,
Portfolio Value,227721.631,
Liquidity,5.90520000002,
POSentered::,5,59369.24
Posrebal::,0,0
OutOfQuint::,2,38245.68
Below100MA::,4,21119.8612
Negrebal::,0,0
ASH,2.0476383291,ASHLAND GLOBAL HDG.,Specialty Chemicals,
HAL,5.31696525571,HALLIBURTON,Oil Equip. & Services,
LPX,7.54675782205,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.66773666749,NORDSTROM,Apparel Retailers,
PD,3.24396060557,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SLB,2.41399992432,SCHLUMBERGER,Oil Equip. & Services,
SUN,7.63042137178,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
XRX,3.30085225852,XEROX,Business Support Svs.,
X,3.34525533062,UNITED STATES STEEL,Iron & Steel,
LTR,10.9669862675,LOEWS,Prop. & Casualty Ins.,
MTG1,5.52189967408,MGIC INVESTMENT,Mortgage Finance,
LU,4.1065751896,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.38490738721,PTC,Software,
CPWR,3.66403049344,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,6.95728812868,QUALCOMM,Semiconductors,
RIG,4.69119720998,TRANSOCEAN,Oil Equip. & Services,
KIN1,5.11341849646,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
FRX,5.39421746896,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
AET,3.39229960987,AETNA,Healthcare Providers,
BJS,5.29099934297,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,

31/03/2004
Trade,True,
Portfolio Value,235441.37,
Liquidity,1.37220000002,
POSentered::,1,11
Posrebal::,2,17027.115
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,3,17033.582
ASH,1.96737544468,ASHLAND GLOBAL HDG.,Specialty Chemicals,
HAL,5.21469952371,HALLIBURTON,Oil Equip. & Services,
LPX,4.77061444214,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.90572616868,NORDSTROM,Apparel Retailers,
PD,3.29496043962,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SLB,7.00130355171,SCHLUMBERGER,Oil Equip. & Services,
SUN,4.74028842085,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
XRX,3.3585924173,XEROX,Business Support Svs.,
X,3.49839537546,UNITED STATES STEEL,Iron & Steel,
LTR,10.8199293098,LOEWS,Prop. & Casualty Ins.,
MTG1,5.48341610482,MGIC INVESTMENT,Mortgage Finance,
LU,4.19656069789,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.52453508914,PTC,Software,
CPWR,3.66219411652,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,7.02482957859,QUALCOMM,Semiconductors,
RIG,3.08835116785,TRANSOCEAN,Oil Equip. & Services,
KIN1,4.55615765403,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
PWER,0.00467207610965,POWER-ONE DEAD - ACQD.BY 922924,Electrical Equipment,
FRX,5.38424491838,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
AET,6.29354136021,AETNA,Healthcare Providers,
BJS,5.20902932225,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,

7/04/2004
Trade,True,
Portfolio Value,239530.5529,
Liquidity,1.37220000002,
POSentered::,0,0
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,0,0
ASH,1.9229719734,ASHLAND GLOBAL HDG.,Specialty Chemicals,
HAL,5.0076117033,HALLIBURTON,Oil Equip. & Services,
LPX,5.14636644501,LOUISIANA PACIFIC,Building Mat.& Fix.,
NOBE,7.78829037638,NORDSTROM,Apparel Retailers,
PD,3.20936093827,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SLB,6.45571924449,SCHLUMBERGER,Oil Equip. & Services,
SUN,4.69466206455,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
XRX,3.38055772091,XEROX,Business Support Svs.,
X,3.62412222362,UNITED STATES STEEL,Iron & Steel,
LTR,10.8459023225,LOEWS,Prop. & Casualty Ins.,
MTG1,5.50980233637,MGIC INVESTMENT,Mortgage Finance,
LU,4.43604369938,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.66260396546,PTC,Software,
CPWR,3.74123463229,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,7.12989420065,QUALCOMM,Semiconductors,
RIG,2.81696293784,TRANSOCEAN,Oil Equip. & Services,
KIN1,4.60070745322,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
PWER,0.0046674630291,POWER-ONE DEAD - ACQD.BY 922924,Electrical Equipment,
FRX,5.48814747883,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
AET,6.53678614708,AETNA,Healthcare Providers,
BJS,4.99701180291,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,

14/04/2004
Trade,True,
Portfolio Value,237568.7292,
Liquidity,1.06420000002,
POSentered::,3,25143.64
Posrebal::,2,13160.468
OutOfQuint::,2,31365.51
Below100MA::,2,6938.29
Negrebal::,0,0
ASH,1.91662295595,ASHLAND GLOBAL HDG.,Specialty Chemicals,
HAL,5.06767032873,HALLIBURTON,Oil Equip. & Services,
LPX,5.07657722488,LOUISIANA PACIFIC,Building Mat.& Fix.,
SLB,6.6204420308,SCHLUMBERGER,Oil Equip. & Services,
SUN,4.84019931357,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TOY,6.35127360861,TOYS R US HOLDINGS DEAD - DELIST.08/08/05,Specialty Retailers,
XRX,3.29653790142,XEROX,Business Support Svs.,
X,3.37590306056,UNITED STATES STEEL,Iron & Steel,
LTR,10.9263706917,LOEWS,Prop. & Casualty Ins.,
LU,4.32088854226,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.93921259061,PTC,Software,
CPWR,4.10856261801,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,7.0721976148,QUALCOMM,Semiconductors,
RIG,5.61699136285,TRANSOCEAN,Oil Equip. & Services,
KIN1,4.47781997059,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
FRX,5.36508741825,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
AET,9.19655127742,AETNA,Healthcare Providers,
BJS,5.19818413879,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
SYMC,4.22698729493,SYMANTEC,Software,
VLO,0.00547210066063,VALERO ENERGY,Exploration & Prod.,

21/04/2004
Trade,True,
Portfolio Value,233601.3802,
Liquidity,14.6935,
POSentered::,1,19725
Posrebal::,0,0
OutOfQuint::,2,12160.5393
Below100MA::,1,7578.09
Negrebal::,0,0
HAL,5.16065444035,HALLIBURTON,Oil Equip. & Services,
LPX,5.02455935404,LOUISIANA PACIFIC,Building Mat.& Fix.,
JCP,8.44387134319,PENNEY JC,Broadline Retailers,
SLB,6.73505866555,SCHLUMBERGER,Oil Equip. & Services,
SUN,4.94335692285,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TOY,6.20599072984,TOYS R US HOLDINGS DEAD - DELIST.08/08/05,Specialty Retailers,
LTR,11.0546608834,LOEWS,Prop. & Casualty Ins.,
LU,4.07524989444,LUCENT TECHNOLOGIES DEAD - DELIST 01/12/06,Telecom. Equipment,
PMTC,2.91595023718,PTC,Software,
CPWR,4.25091666475,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,7.03209886257,QUALCOMM,Semiconductors,
RIG,5.37982009748,TRANSOCEAN,Oil Equip. & Services,
KIN1,4.78565237518,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
FRX,5.2713258755,FOREST LABS. DEAD - DELIST.01/07/14,Pharmaceuticals,
AET,9.18110157639,AETNA,Healthcare Providers,
BJS,5.225786761,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
SYMC,4.30182603861,SYMANTEC,Software,
VLO,0.00582928918842,VALERO ENERGY,Exploration & Prod.,

28/04/2004
Trade,True,
Portfolio Value,233922.1094,
Liquidity,0.401500000025,
POSentered::,4,42003.55
Posrebal::,1,11624.592
OutOfQuint::,1,11083.8
Below100MA::,2,19781.1
Negrebal::,3,22748.95
AAPL,0.00213746362532,APPLE,Computer Hardware,
BC,7.23796482659,BRUNSWICK,Recreational Products,
HAL,5.3556459593,HALLIBURTON,Oil Equip. & Services,
LPX,4.25236418461,LOUISIANA PACIFIC,Building Mat.& Fix.,
JCP,8.71301137472,PENNEY JC,Broadline Retailers,
SLB,6.63661081025,SCHLUMBERGER,Oil Equip. & Services,
SUN,5.16295788841,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TOY,6.10172336279,TOYS R US HOLDINGS DEAD - DELIST.08/08/05,Specialty Retailers,
LTR,10.7242491376,LOEWS,Prop. & Casualty Ins.,
PMTC,2.72644172727,PTC,Software,
CPWR,3.9707106027,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,1.12270704413,QUALCOMM,Semiconductors,
RIG,5.81795347815,TRANSOCEAN,Oil Equip. & Services,
AET,6.6247436122,AETNA,Healthcare Providers,
BJS,5.57978039505,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
MONN,2.08573700558,MONSANTO,Farm Fish Plantation,
SYMC,4.27957623402,SYMANTEC,Software,
MPTR,8.63037275604,CAREMARK RX DEAD - DELIST.02/04/07,Healthcare Providers,
VLO,4.97514049863,VALERO ENERGY,Exploration & Prod.,

5/05/2004
Trade,True,
Portfolio Value,228868.5311,
Liquidity,0.116500000026,
POSentered::,2,26875.5
Posrebal::,0,0
OutOfQuint::,1,12014.96
Below100MA::,1,14860.255
Negrebal::,0,0
AAPL,0.00249523163912,APPLE,Computer Hardware,
ACAD,5.83828625796,AUTODESK,Software,
BC,7.4831432341,BRUNSWICK,Recreational Products,
LPX,4.06629078942,LOUISIANA PACIFIC,Building Mat.& Fix.,
JCP,8.40832066668,PENNEY JC,Broadline Retailers,
SUN,5.17196485821,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TOY,6.13466601656,TOYS R US HOLDINGS DEAD - DELIST.08/08/05,Specialty Retailers,
LTR,10.8724514814,LOEWS,Prop. & Casualty Ins.,
PMTC,2.5912911537,PTC,Software,
CPWR,3.80969806469,COMPUWARE DEAD - DELIST.16/12/14,Software,
QCOM,1.10779318931,QUALCOMM,Semiconductors,
RIG,5.77049340795,TRANSOCEAN,Oil Equip. & Services,
AET,6.20452271518,AETNA,Healthcare Providers,
APOL,5.90448146587,APOLLO EDUCATION GP.'A' DEAD - DELIST.02/02/17,Spec.Consumer Service,
BJS,5.46763241755,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
MONN,2.03721978622,MONSANTO,Farm Fish Plantation,
SYMC,4.5532690536,SYMANTEC,Software,
MPTR,8.83913568317,CAREMARK RX DEAD - DELIST.02/04/07,Healthcare Providers,
VLO,5.73679362422,VALERO ENERGY,Exploration & Prod.,

12/05/2004
Trade,True,
Portfolio Value,222502.5254,
Liquidity,3.96970000003,
POSentered::,5,65293.82
Posrebal::,2,19425.6053
OutOfQuint::,1,12245.1985
Below100MA::,6,51473.08
Negrebal::,4,21005.0
AAPL,4.56313841011,APPLE,Computer Hardware,
ACAD,4.65398313182,AUTODESK,Software,
BOL,4.73317324424,BAUSCH & LOMB DEAD - MERGER,Medical Supplies,
BC,7.2820162247,BRUNSWICK,Recreational Products,
ACCO,11.668690031,MOLSON COORS BREWING 'B',Brewers,
JCP,5.61587783219,PENNEY JC,Broadline Retailers,
SUN,5.09994211508,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXU,5.64852914699,TXU DEAD - MERGER,Con. Electricity,
LTR,11.0303960622,LOEWS,Prop. & Casualty Ins.,
QCOM,5.31115994246,QUALCOMM,Semiconductors,
AET,6.12382937025,AETNA,Healthcare Providers,
PBG,3.20760404277,PEPSI BOTTLING GP. DEAD - DELIST.11/03/10,Soft Drinks,
APOL,4.06882572848,APOLLO EDUCATION GP.'A' DEAD - DELIST.02/02/17,Spec.Consumer Service,
ATHI,4.08720754232,ANTHEM,Healthcare Providers,
SYMC,4.4973085056,SYMANTEC,Software,
MPTR,6.59587569787,CAREMARK RX DEAD - DELIST.02/04/07,Healthcare Providers,
VLO,5.81065885736,VALERO ENERGY,Exploration & Prod.,

19/05/2004
Trade,True,
Portfolio Value,218092.045,
Liquidity,11.0247,
POSentered::,3,13541.445
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,1,13548.5
Negrebal::,0,0
AHC,0.0110045279276,HESS,Integrated Oil & Gas,
AAPL,4.65886859835,APPLE,Computer Hardware,
ACAD,4.29891883494,AUTODESK,Software,
AVP,0.447058947061,AVON PRODUCTS,Personal Products,
BOL,4.57178986056,BAUSCH & LOMB DEAD - MERGER,Medical Supplies,
BC,7.44607626564,BRUNSWICK,Recreational Products,
ACCO,11.5293751315,MOLSON COORS BREWING 'B',Brewers,
JCP,5.36986573719,PENNEY JC,Broadline Retailers,
SUN,5.07249129605,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXU,6.18144967186,TXU DEAD - MERGER,Con. Electricity,
LTR,11.5283526274,LOEWS,Prop. & Casualty Ins.,
QCOM,5.2895739503,QUALCOMM,Semiconductors,
PBG,3.24673923801,PEPSI BOTTLING GP. DEAD - DELIST.11/03/10,Soft Drinks,
APOL,4.01046264663,APOLLO EDUCATION GP.'A' DEAD - DELIST.02/02/17,Spec.Consumer Service,
ATHI,3.95061177037,ANTHEM,Healthcare Providers,
MONN,5.75098692848,MONSANTO,Farm Fish Plantation,
SYMC,4.58728331884,SYMANTEC,Software,
MPTR,6.24174989968,CAREMARK RX DEAD - DELIST.02/04/07,Healthcare Providers,
VLO,5.80228568172,VALERO ENERGY,Exploration & Prod.,

26/05/2004
Trade,True,
Portfolio Value,220507.7769,
Liquidity,12.8147,
POSentered::,2,11968
Posrebal::,2,32435.65
OutOfQuint::,0,0
Below100MA::,2,37990.57
Negrebal::,2,6414.87
AHC,6.77302642563,HESS,Integrated Oil & Gas,
AAPL,4.96291502905,APPLE,Computer Hardware,
ACAD,3.8230760468,AUTODESK,Software,
AVP,8.38470427661,AVON PRODUCTS,Personal Products,
BCR,5.42021699553,C R BARD DEAD - DELIST.29/12/17,Medical Supplies,
BOL,4.48696192901,BAUSCH & LOMB DEAD - MERGER,Medical Supplies,
BC,7.64136314686,BRUNSWICK,Recreational Products,
ACCO,11.51906085,MOLSON COORS BREWING 'B',Brewers,
JCP,3.12388982232,PENNEY JC,Broadline Retailers,
SUN,5.10773368556,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXU,6.07460207903,TXU DEAD - MERGER,Con. Electricity,
QCOM,5.47937817426,QUALCOMM,Semiconductors,
PBG,3.19125252584,PEPSI BOTTLING GP. DEAD - DELIST.11/03/10,Soft Drinks,
APOL,4.14163170496,APOLLO EDUCATION GP.'A' DEAD - DELIST.02/02/17,Spec.Consumer Service,
ATHI,3.94414660665,ANTHEM,Healthcare Providers,
EBY1,0.0072559799137,EBAY,Spec.Consumer Service,
MONN,5.6202099419,MONSANTO,Farm Fish Plantation,
SYMC,4.33754543013,SYMANTEC,Software,
VLO,5.95521789962,VALERO ENERGY,Exploration & Prod.,

2/06/2004
Trade,True,
Portfolio Value,226213.7722,
Liquidity,12.8147,
POSentered::,0,0
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,0,0
AHC,6.62779686409,HESS,Integrated Oil & Gas,
AAPL,4.9073368487,APPLE,Computer Hardware,
ACAD,4.00044166719,AUTODESK,Software,
AVP,8.76292800709,AVON PRODUCTS,Personal Products,
BCR,5.6338081789,C R BARD DEAD - DELIST.29/12/17,Medical Supplies,
BOL,4.67425563756,BAUSCH & LOMB DEAD - MERGER,Medical Supplies,
BC,7.29028999411,BRUNSWICK,Recreational Products,
ACCO,11.3746235473,MOLSON COORS BREWING 'B',Brewers,
JCP,3.3934803904,PENNEY JC,Broadline Retailers,
SUN,5.05168181798,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXU,5.9086632392,TXU DEAD - MERGER,Con. Electricity,
QCOM,5.45429656206,QUALCOMM,Semiconductors,
PBG,3.14958719388,PEPSI BOTTLING GP. DEAD - DELIST.11/03/10,Soft Drinks,
APOL,4.13203842944,APOLLO EDUCATION GP.'A' DEAD - DELIST.02/02/17,Spec.Consumer Service,
ATHI,3.87266872163,ANTHEM,Healthcare Providers,
EBY1,0.00827005350649,EBAY,Spec.Consumer Service,
MONN,5.62346398112,MONSANTO,Farm Fish Plantation,
SYMC,4.2375293541,SYMANTEC,Software,
VLO,5.89117464883,VALERO ENERGY,Exploration & Prod.,

9/06/2004
Trade,True,
Portfolio Value,225822.4676,
Liquidity,17.4097,
POSentered::,0,0
Posrebal::,5,9313.53
OutOfQuint::,0,0
Below100MA::,1,9318.125
Negrebal::,0,0
AHC,6.38997122534,HESS,Integrated Oil & Gas,
AAPL,5.13334900783,APPLE,Computer Hardware,
ACAD,4.11516183432,AUTODESK,Software,
AVP,8.76834807911,AVON PRODUCTS,Personal Products,
BCR,5.41052010008,C R BARD DEAD - DELIST.29/12/17,Medical Supplies,
BOL,4.61955805854,BAUSCH & LOMB DEAD - MERGER,Medical Supplies,
BC,7.35158471008,BRUNSWICK,Recreational Products,
ACCO,11.6609389136,MOLSON COORS BREWING 'B',Brewers,
JCP,4.28801885964,PENNEY JC,Broadline Retailers,
SUN,4.99934754942,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
TXU,7.79643858608,TXU DEAD - MERGER,Con. Electricity,
QCOM,5.50232673128,QUALCOMM,Semiconductors,
PBG,3.17557419163,PEPSI BOTTLING GP. DEAD - DELIST.11/03/10,Soft Drinks,
APOL,5.32939442559,APOLLO EDUCATION GP.'A' DEAD - DELIST.02/02/17,Spec.Consumer Service,
ATHI,3.96749716502,ANTHEM,Healthcare Providers,
